SMILES,TARGET_fp,TARGET_Tm,TARGET_Tb,TARGET_density,TARGET_mcvh,TARGET_ISP
CCC(C)C(C)CC(C)(CC)C(C)CC,337.422,234.591,513.886,0.772,44.351,339.077
CCC(C)CC(C)(CC)C(C)C(C)CC,337.422,234.591,513.886,0.772,44.351,339.077
CCCC(C)CC(C)(C)CC(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCCC(C)C(C)C(C)(CC)C(C)CC,337.422,234.591,513.886,0.772,44.351,339.077
CCCC(C)(CC)C(CC)C(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCCC(C)C(C)(CC)C(C)C(C)CC,337.422,234.591,513.886,0.772,44.351,339.077
CCC(C)CC(C)(CC)CC(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCC(C)CCC(C)(C)CC(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCC(CC(C)C(C)C)CC(C)(C)CC,337.422,234.591,513.886,0.772,44.351,339.077
CCC(C)CC(C)(C)CCC(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCC(C)(C)CC(C)CCC(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCCC(CC(C)(C)CC)C(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCCC(CC)(C(C)CC)C(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCC(CCC(C)(C)CC)C(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCC(C)CC(C)(C)CC(C)C(C)CC,337.422,234.591,513.886,0.772,44.351,339.077
CCC(C)C(C)CC(CC)C(C)(C)CC,337.422,234.591,513.886,0.772,44.351,339.077
CCC(C)(CC)CC(C)CC(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCCC(C)(C(CC)CC)C(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CCCC(C)C(C)(CCC)C(C)C(C)C,337.422,234.591,513.886,0.772,44.351,339.077
CC1CCC1CCC(C)C(C)(C)C,337.432,224.427,487.338,0.821,43.868,338.855
CCCCC(C)C(C)C1CC(C)C1C,337.442,225.192,509.282,0.818,43.807,338.619
CCC1CCCC(C)C(C)C1C,337.443,225.628,492.432,0.802,43.736,338.344
CCC1CCC(C)C(C)CC1C,337.443,225.628,492.432,0.802,43.736,338.344
CCC1CC(C)C(C)CCC1C,337.443,225.628,492.432,0.802,43.736,338.344
CCC1CC(C)CC(C)CC1C,337.443,225.628,492.432,0.802,43.736,338.344
CCC1C(C)CCC(C)CC1C,337.443,225.628,492.432,0.802,43.736,338.344
CCC1C(C)CCCC(C)C1C,337.443,225.628,492.432,0.802,43.736,338.344
CCC1CCC(C)C(C)C(C)C1,337.443,225.628,492.432,0.802,43.736,338.344
CC(C)C(C)C(C)CC1CCCC1,337.455,214.791,496.674,0.825,43.947,339.159
CCCCCC1(CCC)CCC(C)C1,337.465,221.618,523.928,0.822,43.983,339.298
CCCCCC1CCC2(CCCC2)C1,337.473,259.589,518.644,0.872,43.415,338.899
CCC1(C)C(C)CC(C)C1C(C)C,337.484,231.853,494.499,0.833,43.747,338.387
CCCCCC1(C2(C)CCC2)CCCC1,337.484,266.375,529.429,0.858,43.466,338.976
CC(C)(C)CCC1CC2CCC1(C)C2(C)C,337.494,284.273,527.446,0.849,43.231,337.952
C1CC2CCCC(C1)CCC2,337.511,245.577,490.019,0.88,43.225,338.657
C1CCC2CCCCC2CC1,337.511,245.577,490.019,0.88,43.225,338.657
C1CCCCC2CC2CCC1,337.511,245.577,490.019,0.88,43.225,338.657
C1CCCC2CCCC2CC1,337.511,245.577,490.019,0.88,43.225,338.657
C1CCC2CCCCC(C1)C2,337.511,245.577,490.019,0.88,43.225,338.657
C1CCC2CCCC(C1)CC2,337.511,245.577,490.019,0.88,43.225,338.657
C1CCC2CCCC(CC1)C2,337.511,245.577,490.019,0.88,43.225,338.657
C1CCCC2CCC2CCC1,337.511,245.577,490.019,0.88,43.225,338.657
C1CCC2CCC(CC1)CC2,337.511,245.577,490.019,0.88,43.225,338.657
C1CCCC2CCC(CC1)C2,337.511,245.577,490.019,0.88,43.225,338.657
C1CCCC2CC(CCC1)C2,337.511,245.577,490.019,0.88,43.225,338.657
CCC(CC)(CC)C1CCC2CC21,337.514,262.645,491.618,0.851,43.203,338.211
CCCC1(C)CCCCC1(C)CCC,337.516,241.296,521.741,0.805,43.929,339.09
CC(C)C1C(C(C)(C)C)C1C(C)(C)C,337.516,279.423,488.242,0.805,43.632,337.942
CCCCC1(C)CCCCC1(C)CC,337.516,241.296,521.741,0.805,43.929,339.09
CC1CC(C2CCC2C)C(C)C1C,337.52,254.738,497.193,0.871,43.086,337.753
CC1CCC(C)C(C2C(C)C2C)C1,337.52,254.738,497.193,0.871,43.086,337.753
CCCCCC1(C)CCCCCC1,337.533,239.699,514.886,0.803,43.996,339.349
CCCCC1CC2(C)CC1C(C)C2C,337.536,251.856,508.687,0.86,43.182,337.988
CCCCC1C2CC(C)(CC2C)C1C,337.536,251.856,508.687,0.86,43.182,337.988
CCC1(C)C2CC(CC2(C)C)C1(C)C,337.538,267.774,503.206,0.82,43.113,337.718
CC(C)CC(C)CC(C)(C)C(C)(C)C,337.557,264.009,490.644,0.787,44.377,339.061
CCC(C)C1(CC)C(CC)C1CC,337.566,205.882,487.101,0.814,43.791,338.557
CCCCCC(C)(C)C(C(C)C)C(C)(C)C,337.583,251.891,521.051,0.765,44.254,338.806
CCCCC(C(C)C)C(C)(C)CC(C)(C)C,337.583,251.891,521.051,0.765,44.254,338.806
CC(C)CC(C)(C)CCC(C)CC(C)(C)C,337.583,251.891,521.051,0.765,44.254,338.806
CCC(C)(C)CCC(CC(C)(C)C)C(C)C,337.583,251.891,521.051,0.765,44.254,338.806
CCCCC(C)C(C)(CC(C)C)C(C)(C)C,337.583,251.891,521.051,0.765,44.254,338.806
CCCC(C(C)C)C1(C(C)C(C)C)CCC1,337.594,251.004,524.707,0.816,43.845,338.766
CCC(C)(CCC(C)C(C)C)CC(C)C,337.603,235.779,514.099,0.77,44.345,339.054
CCCCC(C)(CC(C)C(C)C)C(C)C,337.603,235.779,514.099,0.77,44.345,339.054
CCC(C)(CCCC(C)C(C)C)C(C)C,337.603,235.779,514.099,0.77,44.345,339.054
CCCC(C)C(C)C(C)(CC)CC(C)C,337.603,235.779,514.099,0.77,44.345,339.054
CCCC(C)(CC)C(C)C(C)CC(C)C,337.603,235.779,514.099,0.77,44.345,339.054
CCCC(CC)(C(C)C)C(C)C(C)CC,337.603,235.779,514.099,0.77,44.345,339.054
CCCC(C)(C)CC(C)C(C)CC(C)C,337.603,235.779,514.099,0.77,44.345,339.054
CCCC(C)(CC(C)C)CC(C)C(C)C,337.603,235.779,514.099,0.77,44.345,339.054
CC(C)CCC(C)(C)CCC(C)C(C)C,337.603,235.779,514.099,0.77,44.345,339.054
CC(C)(C)C1C2CC3CC4CC1C4(C3)C2,337.604,295.745,509.583,0.982,42.104,337.101
CCC(C)C(C)CC(C)C1CCC1,337.606,219.059,491.294,0.848,43.944,339.148
CCC(CC(C)(C)CC)C(C)C1CC1,337.609,235.27,494.512,0.839,43.888,338.932
CC(CCCC1CC1)CCC1CC1,337.629,196.321,486.754,0.863,43.401,338.985
CCC1(C(C)(C)C(C)C)CCCCC1,337.634,252.317,511.574,0.832,43.935,339.113
CCC(C)(C)C(C)(C)CC1CC1C,337.643,260.003,476.721,0.836,43.869,338.858
CCC1CC1CCC1CC1(C)C,337.68,205.041,463.823,0.84,43.163,338.219
CCC(C)C(CC)C1(C(C)CC)CCC1C,337.687,250.523,524.821,0.81,43.792,338.561
CC(CCC1(C)CCC1(C)C)C(C)(C)C,337.695,255.871,512.327,0.803,43.852,338.793
CC(C)C(CC1CC1C)CC1CC1C,337.703,198.073,490.052,0.856,43.251,338.258
CCC(C)C(C)C1(C)CC(C)C1CC,337.712,236.911,501.869,0.805,43.767,338.464
CC(C)C(CCC(C(C)C)C(C)C)C(C)C,337.713,211.476,515.994,0.762,44.222,338.684
CC(C)CC(C(C)C)C(CC(C)C)C(C)C,337.713,211.476,515.994,0.762,44.222,338.684
CC1CCC(CCC(C)C(C)C)C1,337.729,215.542,497.03,0.814,43.875,338.882
CC1C(C)C(C)C(C)(C(C)C)C(C)C1C,337.73,257.347,519.703,0.794,43.582,337.748
CCC(C)(C)C1CCCC(C)CC1,337.732,267.496,503.636,0.793,43.816,338.654
CCC(C)(C)C1CCCCCC1C,337.732,267.496,503.636,0.793,43.816,338.654
CC(C)CC(C)(C)C(C)(C)CC(C)C,337.738,264.978,490.877,0.784,44.371,339.038
CC(C)(C)C1CCC(C)(C)C1C(C)(C)C,337.738,297.789,511.229,0.765,43.631,337.938
CC1(C)CC(C(C)(C)C)C(C(C)(C)C)C1,337.738,297.789,511.229,0.765,43.631,337.938
CC(C)(C)C1CCC(C(C)(C)C)C1(C)C,337.738,297.789,511.229,0.765,43.631,337.938
CC(C)C(C)C(C)C(C)(C)CC(C)(C)C,337.754,246.82,510.649,0.79,44.36,339.111
CCC(CC(C)C)(CC(C)C)CC(C)(C)C,337.764,252.945,521.257,0.765,44.249,338.787
CCCC(C)C(C)C1(C)CC1C(C)C,337.77,241.093,496.475,0.832,43.826,338.692
CCC(C)C(C)C(C)C(C)C(C)(C)C,337.774,230.094,503.39,0.794,44.465,339.397
CCC(C)(C)C(C)C(C)C(C)C(C)C,337.774,230.094,503.39,0.794,44.465,339.397
C1CC2(C34CC5CC(CC3C5)C4)CCC1C2,337.778,304.753,532.971,1.087,41.84,337.408
C1CC2CCCC3(C1)CC1CCC4C2C43C1,337.778,304.753,532.971,1.087,41.84,337.408
CCC1CC1C1CC1C(C)C,337.785,228.1,448.757,0.929,43.067,338.038
CCC1C(C(C)C)C1C1CC1,337.785,228.1,448.757,0.929,43.067,338.038
CCCCC1CC1(CC)CC(C)CC,337.795,197.461,509.793,0.822,43.94,339.132
CCCC1(CCC(C)CC)CC1CC,337.795,197.461,509.793,0.822,43.94,339.132
CC1CC(C)(C)C(C)(C)C(C)(C)C1(C)C,337.817,288.836,513.009,0.743,43.572,337.709
CC1C(C)(C)C(C)(C)CC(C)(C)C1(C)C,337.817,288.836,513.009,0.743,43.572,337.709
CCC(C)(C(C)C(C)C)C(C)(C)C(C)C,337.821,246.294,505.171,0.787,44.334,339.012
CC12CCCCCC1CCCCC2,337.822,273.316,517.757,0.871,43.322,338.677
CC12CCCCCCC1CCCC2,337.822,273.316,517.757,0.871,43.322,338.677
CCC(C(C)C(C)C)C1(C)C(C)C(C)C1C,337.834,248.236,523.615,0.807,43.709,338.24
CC1CC(C(C)C(C)C(C)(C)C)C1C,337.841,237.654,500.398,0.832,43.789,338.549
CC(C)(C)CC1(CC(C)(C)C)CCCCC1,337.847,258.055,537.092,0.822,43.893,338.951
CCCCCC12CC3CC(CC(C)(C3)C1)C2,337.848,280.342,540.885,0.934,42.913,338.319
CC(C)C1CC2CCC1C2C,337.852,233.525,467.002,0.912,43.022,337.861
CCCC1CC(C)(CC)C1CC,337.863,204.071,481.162,0.802,43.824,338.685
CCCC1CC(CC)C1(C)CC,337.863,204.071,481.162,0.802,43.824,338.685
CCCC1C(CC)CC1(C)CC,337.863,204.071,481.162,0.802,43.824,338.685
CCCCC1CCCC1CC,337.88,201.997,473.05,0.799,43.894,338.955
CCCC1CCCC1CCC,337.88,201.997,473.05,0.799,43.894,338.955
CCCC1CCC(CCC)C1,337.88,201.997,473.05,0.799,43.894,338.955
CCCCC1CCC(CC)C1,337.88,201.997,473.05,0.799,43.894,338.955
CCCC(C)C(CC)C1CC(C)C1,337.88,219.788,491.658,0.836,43.872,338.87
CCCC(CC)C(C)C1CC(C)C1,337.88,219.788,491.658,0.836,43.872,338.87
CCC(C(C)C)C1CC1C(C)C,337.889,212.614,464.146,0.872,43.823,338.681
CC(C)CC(C)C1CC1C(C)C,337.889,212.614,464.146,0.872,43.823,338.681
CC(C)CC1CC1C1CCCC1,337.908,237.478,476.62,0.875,43.192,338.333
CCCC12CCC(CC1)CC2CC,337.915,244.689,507.784,0.884,43.294,338.567
CC(CC1CCCC1)C1CC1C,337.916,216.317,476.212,0.909,43.282,338.685
CC(C)CC1C2CC3C(C)C3C12,337.927,219.741,465.68,0.944,42.308,337.022
CCC1CC2(CC(CC(C)C)C(C)C)CC12,337.93,230.288,519.782,0.872,43.334,338.354
CCC(C)(C)C1CC(C)(C)CC2(CCC2)C1,337.935,305.586,530.665,0.839,43.31,338.261
CC(C)(C)CC1CCCC1C(C)(C)C,337.975,265.454,501.639,0.792,43.735,338.34
CC(C)(C)CC1CCC(C(C)(C)C)C1,337.975,265.454,501.639,0.792,43.735,338.34
CCCC1CC1(CC)CCCC(C)C,337.977,198.999,510.009,0.818,43.934,339.109
CCCCCC1(CC)CC1CC(C)C,337.977,198.999,510.009,0.818,43.934,339.109
CCCCC1(CCC)CC1CC(C)C,337.977,198.999,510.009,0.818,43.934,339.109
CCC1(CC)CC1CCCCC(C)C,337.977,198.999,510.009,0.818,43.934,339.109
CCC(C(C)C)(C(C)C(C)(C)C)C(C)(C)C,337.982,262.312,512.592,0.778,44.239,338.749
CCC(C)CC1(C)C(C)C(CC)C1C,337.986,218.167,504.741,0.805,43.749,338.395
CC1CCC(CCC(C)(C)C)C1(C)C,337.99,251.6,503.752,0.786,43.73,338.321
CCC1C2CC2(CC(C)(C)C)CC1(C)CC,338.004,256.93,527.613,0.872,43.313,338.272
CCC1C(C2CCCC2)C1(C)C,338.008,253.69,475.559,0.853,43.113,338.023
CCCCCCCCCCC(C)(C)C,338.01,236.306,517.114,0.754,44.455,339.359
CC(C)(C)C1(C(C)(C)C)CC2CCC1CC2,338.01,295.333,530.671,0.869,43.224,337.925
CC(C)CC1C(C)CC1C(C)C,338.012,208.933,470.546,0.833,43.748,338.391
CCCC(CC1(C(C)C)CC1)C1CC1C,338.012,233.578,510.288,0.898,43.398,338.711
CC(C)CC1CC(C)C1C(C)C,338.012,208.933,470.546,0.833,43.748,338.391
CCCC(C)(C)CC1CC(C)C1(C)C,338.013,250.001,499.436,0.789,43.75,338.398
CCCCCCC(CC)CC1(CC)CC1,338.025,212.005,528.287,0.822,44.024,339.456
CC(C)C(C(C)C)C(C)C(C)C1C(C)C1C,338.026,219.321,515.513,0.816,43.713,338.255
CC1CCC(CC2CC2C)CC1,338.039,212.731,482.308,0.866,43.206,338.388
CC1CCC(CC2CC2)CC1C,338.039,212.731,482.308,0.866,43.206,338.388
CC1CCC(CC2CC(C)C2)C1,338.039,212.731,482.308,0.866,43.206,338.388
CC1CC(C)CC(CC2CC2)C1,338.039,212.731,482.308,0.866,43.206,338.388
CC1CCC(CC2CCC2C)C1,338.039,212.731,482.308,0.866,43.206,338.388
CC1CC(CC2CCCC2C)C1,338.039,212.731,482.308,0.866,43.206,338.388
CC1CCC(C)C(CC2CC2)C1,338.039,212.731,482.308,0.866,43.206,338.388
CC1CCCCC1CC1CC1C,338.039,212.731,482.308,0.866,43.206,338.388
CCCCC(C)C1(C)C(C)C1C(C)C,338.044,241.718,496.831,0.825,43.759,338.433
CCC(C)C1C(C)C1(C)CCC(C)C,338.044,222.922,499.41,0.832,43.808,338.623
CCC1CC2CC1CC2(C)CC,338.054,226.576,483.587,0.871,43.138,338.121
CCC1C2CCC(C2)C1(C)CC,338.054,226.576,483.587,0.871,43.138,338.121
CCC(C)(CC(C)(C)C)C(C)C(C)C(C)C,338.054,253.437,522.345,0.781,44.291,338.948
CCC1CC(C)(CC)C2CCC12,338.054,226.576,483.587,0.871,43.138,338.121
CCC1CCC(C)(CC)C2CC12,338.054,226.576,483.587,0.871,43.138,338.121
CC(C)C(CC1CCC2(CC1)CC2)C(C)C,338.057,254.989,524.644,0.865,43.369,338.491
CCCCC(C(C)C)C1CCC1C,338.061,221.105,491.89,0.836,43.866,338.847
CC(C)CCCC(C)C1CC(C)C1,338.061,221.105,491.89,0.836,43.866,338.847
CCCC1CC2CCCC1C2,338.071,224.806,475.556,0.875,43.146,338.348
CCC(C)C1C2CC(C)C(C)C21,338.071,227.68,474.43,0.909,43.053,337.788
CCC(C)C1CC(C)C2C(C)C12,338.071,227.68,474.43,0.909,43.053,337.788
CCCC1CCC2CCC1C2,338.071,224.806,475.556,0.875,43.146,338.348
CCC(C)C1C(C)C2C(C)CC12,338.071,227.68,474.43,0.909,43.053,337.788
CCCC1CCCC2CC2C1,338.071,224.806,475.556,0.875,43.146,338.348
CCCC1CCC2CCCC12,338.071,224.806,475.556,0.875,43.146,338.348
CCCC1CC2CCCC2C1,338.071,224.806,475.556,0.875,43.146,338.348
CCCC1CCC2CCC2C1,338.071,224.806,475.556,0.875,43.146,338.348
CCCC1CC2CCCCC12,338.071,224.806,475.556,0.875,43.146,338.348
CC1C2CCCC1C(C)(C)CC2,338.074,258.243,491.972,0.844,43.072,337.862
CCC(C)(C)CC(C)C(C)C(C)C(C)C,338.074,237.508,515.43,0.784,44.384,339.203
CCCCCC1(C)CCC1CCC,338.093,217.991,501.859,0.803,43.93,339.094
CC(C)C1CCC2CC1C2(C)C,338.104,256.284,481.535,0.894,43.047,337.764
CC(C)C1CC2CC(C1)C2(C)C,338.104,256.284,481.535,0.894,43.047,337.764
CCCCCCCC1CCCC1,338.11,216.11,494.415,0.802,44.002,339.372
CCCCCCC(C)C1C(C)C1C,338.11,219.162,493.374,0.833,43.852,338.793
CCCCC(CCC)C1C(C)C1C,338.11,219.162,493.374,0.833,43.852,338.793
CCCCCC(CC)C1C(C)C1C,338.11,219.162,493.374,0.833,43.852,338.793
CCC(C)C(C)(C(C)C(C)C)C(C)(C)CC,338.121,252.935,517.126,0.778,44.266,338.852
CC12CCCCCCC1(C)CCCCC2,338.134,296.553,542.666,0.865,43.392,338.687
CC(C)(C)CC1CCC2(CCCCC2)C1,338.149,276.498,525.763,0.872,43.368,338.593
CC(C)(C)CC1CCCC2(CCCC2)C1,338.149,276.498,525.763,0.872,43.368,338.593
CC(C)(C)CC1CCC2(CCCC2)CC1,338.149,276.498,525.763,0.872,43.368,338.593
CC1CCC2C(C2(C)C)C1(C)C(C)(C)C,338.163,283.26,510.63,0.83,43.091,337.51
CC1CC2C(CC1(C)C(C)(C)C)C2(C)C,338.163,283.26,510.63,0.83,43.091,337.51
CC1CC2CC1C(C)(C)C2(C)C(C)(C)C,338.163,283.26,510.63,0.83,43.091,337.51
CCCC(C)(CC)C1(CC)CCCC1C,338.165,258.215,524.736,0.816,43.871,338.866
CCC(C)C1CC1C(C)(CC)CC,338.169,252.631,484.074,0.825,43.82,338.669
CCCC(C)(C)C1CC1C(C)CC,338.169,252.631,484.074,0.825,43.82,338.669
CCC(C)(C)C(C)CC1C2C(C)C12,338.184,223.159,475.22,0.88,43.169,338.078
CC1C2C(C)C1(CC1CCCC1)C2C,338.187,252.312,513.453,0.934,42.653,337.761
CCC1C(C)C2CC1C(C)C2C,338.195,224.37,480.57,0.866,42.976,337.486
CCC1CC(C)C2C(C)C(C)C12,338.195,224.37,480.57,0.866,42.976,337.486
CCC1C(C)C2C(C)CC(C)C12,338.195,224.37,480.57,0.866,42.976,337.486
CCC1C(C)C2CC(C)C2C1C,338.195,224.37,480.57,0.866,42.976,337.486
CCC1CC2C(C)C2C(C)C1C,338.195,224.37,480.57,0.866,42.976,337.486
CCC1C(C)C2C(C)C(C)CC12,338.195,224.37,480.57,0.866,42.976,337.486
CCC1C(C)C(C)C(C)C2CC12,338.195,224.37,480.57,0.866,42.976,337.486
CC1C2C3CC4CC5C3C1(C)C5(C)C(C)C42C,338.205,313.693,532.991,1.024,41.664,336.293
CC(C)C(C)C(C)CC1C2CCC21,338.206,213.434,485.021,0.884,43.248,338.387
CCC(C)C1C(C)(C)CCC1(C)C,338.211,256.705,488.388,0.8,43.735,338.34
CC(C)(C)CC12CC3CC(CC(C3)C1)C2,338.213,271.592,522.985,0.942,42.773,337.985
CCC(C)CCCCC1(C)CC(C)C1C,338.216,230.841,523.606,0.803,43.846,338.77
CCC1CC(C)(C(C)C)C(C)(C)C1C,338.217,256.317,500.05,0.779,43.64,337.973
CCC1C(C)CC(C)(C(C)C)C1(C)C,338.217,256.317,500.05,0.779,43.64,337.973
CC(C)CC1CC(C)CC(C)(C)C1,338.234,237.832,495.175,0.783,43.738,338.352
CC(C)CC1CCCC(C)C1(C)C,338.234,237.832,495.175,0.783,43.738,338.352
CC(C)CC1CC(C)CCC1(C)C,338.234,237.832,495.175,0.783,43.738,338.352
CC(C)CC1CCC(C)(C)C(C)C1,338.234,237.832,495.175,0.783,43.738,338.352
CC(C)CC1CCC(C)C(C)(C)C1,338.234,237.832,495.175,0.783,43.738,338.352
CC(C)CC1CC1CC(C)C(C)C,338.24,191.859,481.439,0.81,43.822,338.677
CCC(C)C(C)C1C(C)C2C1C2(C)C,338.243,243.314,495.797,0.852,43.103,337.679
CCC(C)(CC)CCCC(C)(C)C1CC1,338.252,271.949,512.622,0.797,43.869,338.858
C1CC2C3CCC(CC3)C2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC(C1)C1CCCC21,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCC2C(C1)C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CC1CC(C2)C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCC(C3)C2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2C3CCC(C3)C2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC1C1CCC2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CC(C1)CC3C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CC1CC2C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CC(C1)C(C2)C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2C(C1)CCC1CC12,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2CC3CC3C2CC1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCCC2C2CC2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CCC(C1)C23,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CC(C1)C2C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CCC2C3C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC(C1)C1CCC2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCCC3C2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCCC2C3C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2C(C1)CC1CCC12,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2C3CCC2C(C1)C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC2C2CCC2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CC1CCC2C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2C3CCCC2C3C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCC(C2)C3C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CC3CC2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCC2CC1C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC2C2CCC1C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCC1CC3C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CCC1CC23,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCC(C1)C3C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2CC3CC(C1)C2C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2CC3CC3CC2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CCC3C2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3C(C1)CC3C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2C(C1)C1CCCC21,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2C3CC(C1)CC2C3,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CC2CCC13,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2CC2C2CC2CC1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC(C1)C1CCC21,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2CC3CCC(C1)C23,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC(C1)CC1CC1C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CC3C(C1)C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2CC3CC(CC1)C23,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC1CC1CC(C2)C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CCC3CC(C3)C2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CC(C3)C(C1)C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CCC2C(C1)CC1CC2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC(C1)C1CCC1C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC1CCC1CC1C2,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC3CCC3CC2C1,338.262,244.483,478.036,0.969,42.377,337.702
C1CC2CC1CC1CCC1C2,338.262,244.483,478.036,0.969,42.377,337.702
CCC1(CC)C(C)CCC1C(C)C,338.263,218.65,500.442,0.856,43.868,338.855
CC1C(C)C(C2CC3C(C)C32)C1C,338.272,253.712,485.565,0.943,42.37,336.929
CCC(C)CC1(CC)CC2CC(C)(CC)C21C,338.281,254.782,543.687,0.869,43.395,338.499
CCCCCC1(C)CC2CCC1C2,338.284,238.559,504.088,0.863,43.298,338.583
CCCCC1CC(C)C(C)(C)C1C,338.284,236.104,496.639,0.783,43.724,338.298
CCCCCC1(C)CC2CCCC21,338.284,238.559,504.088,0.863,43.298,338.583
CCCCCC1(C)C2CCCCC21,338.284,238.559,504.088,0.863,43.298,338.583
CCCC(CC1CC1)C(C)C(C)CC,338.288,205.498,501.891,0.815,43.926,339.078
CCC(CC)C(C)C(C)CCC1CC1,338.288,205.498,501.891,0.815,43.926,339.078
CCC(C)C(C)C(CC)CCC1CC1,338.288,205.498,501.891,0.815,43.926,339.078
CCCC(C)C(C)C1CCCCC1,338.288,230.668,505.49,0.821,43.927,339.082
CCCC(C)C(C(C)CC)C(C)CCC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(C)CC(C(C)CC)C(CC)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(CC)C(C)CC(C)C(CC)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(C)CCC(C)C(CC)C(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCCC(C)CC(C)C(CC)C(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(C)CC(C)CC(C)C(CC)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCCCC(C)C(C(C)CC)C(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(C)CC(C)CC(CC)C(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(C)CC(CC)C(CC)C(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(C)CC(C)CC(C)CC(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(C)C(CC)C(CC)C(CC)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCCC(C)C(CC)C(CC)C(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCC(C)C(CC)CC(CC)C(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
CCCC(C(C)CC)C(CC)C(C)CC,338.296,210.684,514.606,0.764,44.34,339.035
