SMILES,TARGET_fp,TARGET_Tm,TARGET_Tb,TARGET_density,TARGET_mcvh,TARGET_ISP
CC(C)(C)CCC1C2CCC(C(C)(C)C)C21,365.342,281.755,529.344,0.849,43.186,337.776
CCC(CC)CC1CC2CC3C(C)C3C2C1,390.976,261.718,544.889,0.926,42.715,337.537
CC(C)CC(C)C1CC2CC(C)(C2C)C1C,369.997,282.025,541.345,0.883,43.184,337.768
CC(C(C)(C)C)C1(CC2CCCCC2)CC1,362.239,260.894,536.798,0.886,43.473,338.897
CCCC(C)CC1(C)CC1C(C)C(C)CC,347.744,231.243,530.872,0.819,43.855,338.804
CCC(C)(C)CC1(C)CC2(C)CCC2(C)C1,309.415,285.613,518.529,0.852,43.351,338.421
CCC(C(C)C)C1CCC2CCC(C)(C2)C1,367.555,278.685,542.589,0.897,43.331,338.343
CCCCCCC1CCC2C(CC)CCC12,406.958,261.022,559.32,0.872,43.321,338.304
CC(C)(C)CCC1C(C2CC2)CCC1(C)C,369.665,285.512,533.386,0.852,43.254,338.042
CCC(C)(CCC1(C)CCC1(C)C)C(C)C,338.176,263.075,524.149,0.79,43.809,338.627
CC1CCC(CC(C)(C)C(C)C2(C)CC2)C1,357.883,266.256,528.18,0.865,43.382,338.542
CC(C)CC(C)C1CCCC(C)(C2CC2)C1,370.361,272.13,538.023,0.89,43.345,338.397
CCCCC(C)C1CC(C)(CCC)C1(C)C,367.365,261.731,539.179,0.822,43.82,338.669
CCCC(CCC)C1C(C)CC2(C)CC1C2,373.9,282.005,547.706,0.886,43.301,338.225
CCCCC(C)CC1(C(C)(C)CC)CC1C,336.118,249.933,526.147,0.816,43.855,338.804
CCCCCC(C)C1CC2CCC3CC1C23,400.843,273.76,550.866,0.967,42.802,337.881
CCCC(CCC)C1(C)C2CCC(C)CC21,363.822,270.23,540.938,0.852,43.28,338.143
CCC(C)CCCC1CCC1(C)C(C)(C)C,351.818,260.927,529.213,0.802,43.785,338.534
CCCC(C(C)C)C1(C(C)C)CCC1(C)C,334.524,264.044,519.419,0.79,43.742,338.368
CC(C)CC(C)CC1CCCC2(CCC2)C1,347.866,264.117,535.819,0.869,43.403,338.624
CC(C)CCCCC1(C)CCC2(C)CC2C1,340.306,265.571,535.384,0.855,43.374,338.51
CCC(CC)(CC)C1CC(C)(C)C1C(C)C,370.352,287.408,532.113,0.81,43.73,338.321
CCCC(C(C)C)C1CC(C)(C)CCC1C,373.639,267.007,541.724,0.822,43.765,338.456
CC(C)C(C)(C(C)C)C12CCCCC(C1)C2,332.963,279.392,524.246,0.865,43.322,338.307
CCC(C)(C)C(C)CC1C2CC(C)CC21C,353.591,266.906,525.603,0.876,43.296,338.206
CCC(CC(C)(C)C)C1CC12CCCCC2,343.362,279.963,530.71,0.9,43.408,338.643
CC(C)C(C)CC(CC1CC1C)C(C)(C)C,344.301,231.151,520.006,0.816,43.799,338.588
CC(C)CC(C)CCC1CC2CCC2(C)C1,353.142,258.321,532.373,0.859,43.323,338.311
CCCCC(CC)CC1C(C)C12CCCC2,344.339,257.817,533.631,0.865,43.4,338.612
CCCC(C)(C)C(C)C1CCC(C(C)C)C1,384.867,265.916,541.361,0.863,43.831,338.712
CC1CC2CC2(C)C1C(C)C(C)(C)C(C)C,352.773,268.439,524.008,0.893,43.293,338.194
CC(C)CC(C(C)C)C1(C)CCC2(C)CC21,324.084,266.703,513.572,0.842,43.26,338.065
CC(C)CCC(C)(C)C1CC(C)C2C(C)C21,360.627,276.822,529.81,0.846,43.178,337.745
CCCCC(C)(C)C(C)C1C(CC)C1(C)C,370.554,259.084,530.244,0.813,43.764,338.453
CCC(C)(C)CCCCC1(C)CC(C)C1C,345.328,255.154,534.581,0.807,43.829,338.704
CCCC(CC(C)C)C(C)C1CC2CC2C1,376.716,251.084,535.573,0.897,43.324,338.315
CCC1C(C)C1CC(CC)(CC)C(C)CC,368.484,239.583,529.552,0.813,43.769,338.472
CC(C)C(C)CCCCCC1C(C)CC1C,366.104,235.094,541.305,0.816,43.836,338.731
CCC(C)(C)CC(C)(CC)C1(C)CC(C)C1,337.115,279.554,521.911,0.802,43.787,338.542
CCC(CC(C)CC(C)(C)C)C1CC1CC,368.338,244.247,528.436,0.841,43.809,338.627
CCC(C)CC(C(C)C)C(C)C1CC(C)C1,359.792,234.383,527.762,0.841,43.808,338.623
CC(C(C)(C)C)C(C)(C)CC(C)C1(C)CC1,345.757,267.916,515.682,0.828,43.872,338.87
CCCCC(C)(CC(C)CCC)CC1CC1,359.801,243.796,533.841,0.813,43.908,339.009
CCC(C)C(C)C(C)(C)CC(C)(C)C(C)C,360.56,254.7,527.861,0.8,44.354,339.189
CCC(C)CCC(C)(CCC(C)C)C(C)C,345.771,240.637,526.386,0.768,44.282,338.914
C1CCC2CCC(C1)C1CC2C2CCCCC12,429.589,307.046,585.2,0.997,42.345,337.431
C1CC2CC3C4CCC(C4)C3C3CCCC23C1,391.607,309.812,564.786,1.072,41.873,337.136
C1CCC(C2CCC3CC4CCC(C4)CC32)C1,424.138,312.403,578.946,1.006,42.371,337.535
CC1(C)CC2CC(C1)C1(C)C3CCCC(C3)C21,386.423,310.314,559.87,0.96,42.266,337.116
CC12CCCCCC3(C)CC4CCC(C1)C4C23,369.828,312.542,560.689,0.981,42.351,337.455
CC12CC3CCC(C3)C1CC1CCCCC1C2,399.708,309.82,573.251,0.989,42.348,337.443
CC12CCC3CC4C5CCC(C5)CC(C1)C4C32,400.46,309.122,564.786,1.062,41.788,336.793
CC12CCCC3C4CCCCC4CC31CCC2,360.975,313.216,560.689,0.989,42.436,337.793
CC12CCCC(CC1)C1(C2)CC2(C)CCC1C2,331.095,315.874,547.445,0.981,42.438,337.801
CC12CCCC1C1C3(C)CCC(C3)CC1(C)C2,339.948,315.213,547.445,0.972,42.354,337.467
CC12CCC(C1)C1CC2CC1CC1CCCC1,397.507,289.308,561.753,0.985,42.401,337.654
CC12CCCC1CC1CC3(CCCC3)CC12C,331.095,315.874,547.445,0.981,42.438,337.801
CC12CCCC1CC1(C)CC2CCCC1(C)C,355.791,313.706,555.688,0.895,42.821,337.764
CC12CCCC1CCC1(CCC3CCC1C3)C2,360.975,313.216,560.689,0.989,42.436,337.793
CC12CCCC1CCCC1CCCCCC1C2,398.957,310.515,581.433,0.927,42.899,338.071
CC1(CC2(C)CC3(C)CCC2C3)CCCCC1,351.103,285.577,555.776,0.909,42.994,338.445
CC12CCC(CC1)C1CC2C2CCCC1(C)C2,369.828,312.542,560.689,0.981,42.351,337.455
CC12CCC(C)(C1)C1C(CCC13CCCC3)C2,331.095,315.874,547.445,0.981,42.438,337.801
CC12CCCCCCCC1CC1CCC2CC1,398.957,310.515,581.433,0.927,42.899,338.071
CC1C2CC3CCC(CC3)C1(C)C(C)C2(C)C,378.241,306.507,560.708,0.895,42.703,337.298
CC1C2CCC1C1(C)C2C2CCC1C(C)(C)C2,377.434,311.434,558.409,0.964,42.202,336.861
CC1C2CCC1C1CCCC1CC1CCC2C1,428.342,306.601,583.139,0.993,42.281,337.176
CC1CCCCC2(C)CC3CCC(C3C)C2C1,391.527,306,574.045,0.919,42.785,337.622
CC1CCCCCC2C3CCC(C3C)C2(C)C1,391.527,306,574.045,0.919,42.785,337.622
CC1CC2CCC(CC3(C)CCCC3C1)C2C,391.527,306,574.045,0.919,42.785,337.622
CC1C2CCC1C(C)C1CCC3CCC(C2)C31,422.159,302.419,577.927,0.989,42.23,336.973
CC1C2CC(C1C)C(C)(CC1CCCCC1)C2,391.444,274.681,564.721,0.916,42.868,337.949
CC1CCC2CC(C(C)C2C)C(C)C(C)C1C,390.988,281.705,569.894,0.863,43.135,337.483
CC1C2CC(C3CCC1(C)C3)C1CCCC12C,363.645,308.532,554.969,0.977,42.3,337.252
CC1CCC2CCC(C)(C1)C1CCCC2C1C,391.527,306,574.045,0.919,42.785,337.622
CC1C2CCCC1(CCCC(C)(C)C)CCC2,359.253,284.309,560.948,0.872,43.392,338.487
CC1C2CCCC2C2C(C)C3CCC(C3)CC12,417.223,298.584,574.752,0.989,42.243,337.024
CC1C2CCCC2CC2(C)C3CCCC3CC12,393.525,305.733,567.821,0.985,42.297,337.24
CC1CCCC2C3CCC(C)(C)C3C(C)C12C,373.305,302.782,557.3,0.895,42.716,337.349
CC1C2CCCC2CCC2CCCC(C)(C)C21,409.369,304.122,575.415,0.905,42.764,337.539
CC1C2CC(C(C)(C)C)CC2CC(C)(C)C1C,379.375,303.481,554.785,0.833,43.137,337.491
CC1C2CC(C)(C)C1C1C2CCCCC1(C)C,401.019,308.314,565.497,0.881,42.671,337.172
CC1C2CCC(C)(C2)C2(C)C1CCCC2(C)C,349.608,309.729,549.849,0.891,42.77,337.563
CC1C2CCCC(C2)C2(C)CCC(C2)C1(C)C,379.488,306.953,562.966,0.898,42.767,337.551
CC1C2CCCCC2C2CCCC(C)(C)CC12,409.369,304.122,575.415,0.905,42.764,337.539
CC1C2(CCCCCC2)C2CCC1(C)C2(C)C,333.014,311.966,550.702,0.909,42.854,337.894
CC1C2CCC(C)(C)C(C)(CCC1(C)C)C2C,364.204,307.721,555.708,0.824,43.166,337.604
CC1C2CC(C)(C)CC2CC2(C)CCC1(C)C2,349.608,309.729,549.849,0.891,42.77,337.563
CC1C2CCCC(C)(C2)C(C)C1CC(C)(C)C,364.827,286.326,551.559,0.86,43.238,337.886
CC1C2CCCC(C)(C2)C(C)CC1C(C)(C)C,362.78,305.816,555.62,0.847,43.22,337.815
CC1C2(C)CCCC(CC2)C12CCCCCC2,358.977,313.47,567.094,0.923,42.922,338.162
CC1CCCC(C)C2C(C)C(C1)C(C)(C)C2C,395.004,295.769,570.838,0.844,43.143,337.514
CC1C2CCC(C)(CC(C)(C)C2)C1C(C)(C)C,357.808,318.857,555.141,0.833,43.165,337.6
CC1CC23CCCC2(CCCC(C)C3C)C1C,326.639,298.052,546.427,0.923,42.866,337.941
CC1CC23CCCC4CCCC1C42C(C)CC3,339.756,305.83,549.113,0.993,42.417,337.718
CC1CC2C3CCC(C(C)C3C)C3CCC1C32,420.912,301.959,575.803,0.981,42.166,336.717
CC1CCCC2(C)C(C)C(C)C3C(C)CC1C32,374.225,293.504,559.724,0.916,42.695,337.266
CC1CC2C3C4CCC(C4)C3(C)C(C)C2(C)C1,357.462,304.407,549.113,0.972,42.248,337.044
CC1CC2C3CCCC3CC1C(C)(C)C2(C)C,385.536,311.442,567.094,0.898,42.671,337.172
CC1CC2(C3CCCC3)C(CCC2(C)C)C1C,359.516,299.698,553.844,0.905,42.813,337.732
CC1CC2C3CC(CC(C)(C1)C2C)C(C)(C)C3,378.241,306.507,560.708,0.895,42.703,337.298
CC1CC2C3CCCCC(CC3)C2C(C)(C)C1,409.369,304.122,575.415,0.905,42.764,337.539
CC1CC2C3CC(C)(C)C(C)C(C)(C3)C2(C)C1,343.425,305.639,543.867,0.888,42.719,337.361
CC1CC2C3CCCCC(C)C(C)(C3C)C2C1,385.344,301.801,568.633,0.916,42.734,337.42
CC1CC2CC1C1(C)C3CCC(CC3)C2C1C,392.278,305.283,565.608,0.981,42.233,336.985
CC1CC2CC1C1(CCCC13CCCC3)C2C,339.756,305.83,549.113,0.993,42.417,337.718
CC1CCCC2CCCC2C2CC(C1)CC2C,416.471,299.336,582.884,0.927,42.794,337.657
CC1CC2CC1C1(C)C(C)C(C(C)(C)C)CC21,363.532,305.098,546.511,0.898,42.677,337.195
CC1CC2C(C1)C1(C)CC(C)C2(C)CCC1C,360.4,308.354,559.253,0.905,42.724,337.381
CC1CC2CC1C1CC(C)(C)C(C)(C2)CC1C,370.5,308.099,561.524,0.902,42.703,337.298
CC1CC2CCCC3(C)CC(C)C(C1C2)C3C,385.344,301.801,568.633,0.916,42.734,337.42
CC1CC2CC1(C)C1CCC2(C)C(C)C1(C)C,340.62,310.853,548.327,0.895,42.706,337.31
CC1CC2CCCC3CCCCC3(C)C1(C)C2,362.894,309.233,563.774,0.916,42.851,337.882
CC1CC2CC1CC1C(C)CCCC2CC1C,415.224,298.866,580.804,0.923,42.731,337.409
CC1CC2CCCC3(C)CCC(CC1C2)C3C,391.527,306,574.045,0.919,42.785,337.622
CC1CC2CC1CC2C1C(C)CC(C)(C)C1C,391.552,301.279,557.718,0.905,42.687,337.235
CC1CC2CC1CCCC1C3CCC(C)(C3)C21,393.525,305.733,567.821,0.985,42.297,337.24
CC1CC2CC3CC(CCC1(C)C2)CC3(C)C,379.488,306.953,562.966,0.898,42.767,337.551
CC1CC2CC1CC(C)C1CC(C)C(C)(C2)C1,380.408,297.95,565.334,0.916,42.746,337.468
CC1CC2CC1CC(C)C1CCCC(C)C21C,380.408,297.95,565.334,0.916,42.746,337.468
CC1CC2C(C)CC(C1C)C2C1(C)CCCC1,388.15,296.24,564.531,0.909,42.746,337.468
CC1CC2CC1(C)C(C)(C)C1(C)CCC2CC1,341.867,311.286,550.702,0.902,42.77,337.563
CC1CCCC2CC(C)C(C2)C(C)C(C)C1C,397.171,286.525,575.278,0.866,43.185,337.679
CC1CC2CC34CC(C)CCC3CCC4C2C1,378.489,302.253,562.268,0.989,42.33,337.371
CC1CC2CC3CCC4(C)CC(C)(C1)C2C34C,333.765,311.278,541.404,0.968,42.302,337.26
CC1CC2CC3CCCCC3C(C2)CC1(C)C,409.369,304.122,575.415,0.905,42.764,337.539
CC1CC2CC3CCCCC3C(C)(C2)C1(C)C,379.488,306.953,562.966,0.898,42.767,337.551
CC1CC2(C)C(C)C3C(C)CC(C3C)C2(C)C1,349.281,300.438,549.988,0.905,42.685,337.227
CC1CC2CC3(C)CCCCC(C3)C(C)C2C1,386.591,302.262,570.819,0.919,42.797,337.669
CC1CC2C(C)C1C13CCC(C)C1(C)CCC23,347.362,304.669,546.722,0.977,42.269,337.128
CC1CC2(C)CC1C1C(C)CCC2(C)C1(C)C,335.684,307.24,544.741,0.898,42.719,337.361
CC1CC2(C3CCC2C(C)C3)C2CCC1C2C,377.242,301.792,560.004,0.985,42.266,337.116
CC1CC2CCC1C2C1C2CCC(C)(C2)C1C,381.892,307.088,555.391,0.989,42.271,337.136
CC1CC2CCC1C2(C)C1CCC(C)C1(C)C,368.369,298.957,553.844,0.898,42.729,337.401
CC1CC2CCC1C(C)(C)C(C)C21CCCC1,366.583,312.369,564.874,0.909,42.775,337.582
CC1CC2CC(C1C)C1CC3CCC(C)(C3)C21,387.342,301.525,562.268,0.981,42.245,337.032
CC1CC2CCC3CC(C4CCCC4)C(C1)C23,417.955,308.39,573.642,1.002,42.319,337.327
CC1CC2C(C)C3CCC(C3)C(C)C2(C)C1C,374.225,293.504,559.724,0.916,42.695,337.266
CC1CCC2CC1CC1(C)CC(C)C(C2)C1C,385.344,301.801,568.633,0.916,42.734,337.42
CC1CC2C(C)C3C(CCCC3(C)C)C2C1C,397.003,295.481,564.531,0.902,42.662,337.136
CC1(C)C2CCC3CCCCC4(CCCC14)C32,377.57,310.998,559.87,0.968,42.351,337.455
CC1CCC2CCC3CC(C)C4CCC(C1)C234,378.489,302.253,562.268,0.989,42.33,337.371
CC1CC(C)C23C(C)CC(C)CC2CCC3C1,365.372,294.273,559.724,0.923,42.779,337.598
CC1(C)C2CCCC1C1C3CCCCC(C3)C12,408.561,309.13,573.251,0.981,42.264,337.108
CC1CC2(C)CCC3CCC(CC3)CC1CC2,397.71,310.08,579.34,0.923,42.836,337.823
CC1CC2C(C)(C)C1CC21CCC2CCC1C2,363.645,308.532,554.969,0.977,42.3,337.252
CC1CC2C(C)CC1CC(C)C1CCCC12C,395.216,309.207,575.099,0.909,42.708,337.318
CC1CC2CCCCC(C)C(C)(C)C(CC2)C1,402.434,300.612,578.322,0.854,43.256,337.956
CC1CC2CCCC2C2(C)C3CCC(CC3)C12,393.525,305.733,567.821,0.985,42.297,337.24
CC1CC2(CCCC2)CC2(CCCCC2)C1C,339.005,306.545,558.128,0.93,42.968,338.343
CC1CC2C(CCC2(C)C)C1C1CCCCC1,403.918,309.588,568.903,0.912,42.789,337.637
CC1CC2CC(C)C3CC4CCCC4C3C2C1,417.223,298.584,574.752,0.989,42.243,337.024
CC1CC2CC(C)C3(C)CCC1C23C(C)(C)C,329.734,301.953,536.365,0.916,42.751,337.488
CC1(CC2CCCC3CCCC32C)CCCC1,373.929,287.861,563.157,0.916,42.973,338.363
CC1(C)C2CCC(C3CCCCC3C2)C1(C)C,386.783,311.873,569.294,0.905,42.734,337.42
CC1CC2CC(C)(CC1C)C1(CCCCC1)C2,347.858,305.838,558.128,0.919,42.884,338.012
CC1CC2(C)CC(C)C1CCC1CCCCC12,396.463,309.644,577.229,0.916,42.772,337.57
CC1CCCCCC2(C)CCCCC1CC2C,390.776,306.714,582.2,0.866,43.327,338.233
CC1CC2(C)CCCCCC(C)(C)C1C(C)C2,374.684,312.377,573.336,0.851,43.234,337.87
CC1CC2CCC(C)(CCC(C)(C)C1(C)C)C2,365.451,308.163,558.013,0.83,43.229,337.851
CC1CC(C)C(C)CC2CCCC(C)(C)C2C1,396.251,296.249,573.005,0.851,43.206,337.761
CC1CC2CCC(C)(C)C1C1CCC(CC1)C2,414.305,307.814,578.581,0.905,42.752,337.491
CC1CC2CCCC(C)(C1)CC1(C)CCC2C1,367.83,312.797,567.094,0.912,42.838,337.831
CC1CC2(C)CCC(CC23CCCCC3)C1C,357.73,313.044,564.874,0.916,42.859,337.914
CC1CC2(C)CCCC(C2)C12CC1CCC2C1,354.792,309.225,554.969,0.985,42.384,337.586
CC1CC2CC(C)(C)CC2CC2CCC1CC2,414.305,307.814,578.581,0.905,42.752,337.491
CC1CC2CC(C)C(CC3CCCCC23)C1C,415.224,298.866,580.804,0.923,42.731,337.409
CC1CC2C(C)CCCC3(C)CCC(C)C23C1,341.675,301.634,552.347,0.919,42.833,337.811
CC1CCCC2(C)CC(C)C1(C)C1CCC2C1,361.647,308.795,561.524,0.912,42.787,337.63
CC1CC2CC(C)(C)CCC1CCCCC2C,407.37,304.393,581.451,0.851,43.244,337.909
CC1CC2C(CCC(C)(C)C2(C)C)CC1(C)C,382.046,305.866,557.185,0.815,43.146,337.526
CC1CC2C(C)(CCC(C)(C)C2(C)C)CC1C,359.268,304.027,552.23,0.827,43.179,337.655
CC1CC2CC(C)C(C)(C)C2(C)C(C)C1(C)C,353.085,299.769,546.306,0.824,43.128,337.456
CC1CC2CC(C)(CC(C)(C)C(C)C2C)C1C,360.188,294.833,554.704,0.841,43.158,337.573
CC1CC2CC(C(C)(C)C)C(C)(C)C(C1)C2C,384.311,307.188,558.227,0.833,43.124,337.44
CC1CCC2C3CCCC(C3)C23CCC(C)C13,378.489,302.253,562.268,0.989,42.33,337.371
CC1CCC23CCCCC2(C)CCCC3C1C,347.858,305.838,558.128,0.919,42.884,338.012
CC1CCC2C1C1CCCC1CCCC2(C)C,409.369,304.122,575.415,0.905,42.764,337.539
CC1CCCCC2(C)CCC1C1CCC(C)C12,386.591,302.262,570.819,0.919,42.797,337.669
CC1C2CC3(C)C(C)CCC3C(C)(C1C)C2C,349.281,300.438,549.988,0.905,42.685,337.227
CC1CCC2C1C(C)C1CC(C)C(C)(C)C2C1,397.003,295.481,564.531,0.902,42.662,337.136
CC1CCC2C1CCC2C1CCC(C)C1(C)C,397.735,305.493,563.374,0.909,42.738,337.436
CC1CCC2(CCCC3CC(C)C(C)C3C2)C1,371.555,298.696,565.334,0.927,42.83,337.799
CC1CCC2(C1C)C(C)C(C)(C)C(C)(C)C2C,338.049,296.14,540.236,0.827,43.161,337.585
CC1C2CC(CC1(C)C)CC1(C)C(C)CCC21,373.305,302.782,557.3,0.895,42.716,337.349
CC1CCC2CC1C1CCC(C)C21C(C)(C)C,359.615,299.021,550.205,0.923,42.748,337.476
CC1CCC2CCC(C)(C2)C2CCC(C)C12C,356.711,305.129,558.128,0.912,42.8,337.681
CC1CCC2C(C)(C)CC1C1CCCC2(C)C1,371.747,308.54,563.774,0.909,42.767,337.551
CC1CCC2C3CCCC(CC3C)CC2(C)C1,391.527,306,574.045,0.919,42.785,337.622
CC1CCC2C3CCC(C(C)C3C)C(C)C2C1,418.913,302.234,581.829,0.916,42.655,337.108
CC1CCC2C3C(C)CC(C(C)C3C)C2C1C,412.73,297.921,576.589,0.912,42.604,336.907
CC1CCCC2C(C)C1(C)C1(C)C(C)CCC21,355.464,304.677,555.824,0.909,42.736,337.428
CC1CCC2(C)CC(C1C)C1(C)C(C)CCC21,350.528,300.903,552.347,0.909,42.749,337.48
CC1(C)CC2CC1C1C3CC(CC3(C)C)C21C,373.137,310.806,545.714,0.933,42.185,336.793
CC1CCC2(C)C1C1(C)CC2(C)C2CCCC21,333.765,311.278,541.404,0.968,42.302,337.26
CC1C(C)C2CC1C(C)(C)CCC21CCCC1,364.452,303.503,557.3,0.905,42.8,337.681
CC1CCC2(C)C3CC(C(C)C3C)C1C2(C)C,359.381,300.169,552.347,0.902,42.665,337.148
CC1CCC2CC3(CC12)C(C)C(C)C(C)C3C,359.189,289.711,553.982,0.919,42.728,337.397
CC1C(C)C2CC3(CCCC3)CC23CCCC13,339.756,305.83,549.113,0.993,42.417,337.718
CC1CCC2CC(C)(CC1C)C1(CCCC1)C2,347.858,305.838,558.128,0.919,42.884,338.012
CC1CCC2(CC3CCCC(C3)C2(C)C)C1C,364.452,303.503,557.3,0.905,42.8,337.681
CC1CCC2(C)C1C(C)(C)C1(C)C(C)CCC21,343.425,305.639,543.867,0.888,42.719,337.361
CC1CCC2CC3(C)CCCC4CC1(C)C2C43,363.645,308.532,554.969,0.977,42.3,337.252
CC1CCC2(CC3(C)CC(C)(C)C2C3C)C1C,333.325,305.898,541.425,0.891,42.739,337.44
CC1CCC2(C)C3(C)CCC(C)(CCC12C)C3,303.133,314.647,536.891,0.902,42.856,337.902
CC1CCC2CC3CCC(C)(CC12)CC3(C)C,371.747,308.54,563.774,0.909,42.767,337.551
CC1C2CC(C)(CC3CC2C(C)(C)C3C)C1C,367.122,298.486,551.5,0.895,42.665,337.148
CC1CCC2(C)CC1C1CCCC13CCCC23,354.792,309.225,554.969,0.985,42.384,337.586
CC1CCC2CC(C1)C(C(C)(C)C)CCC2C,392.66,302.963,568.439,0.854,43.217,337.804
CC1CCC2(C)CC(C(C)C2C)C(C)(C)C1C,360.188,294.833,554.704,0.841,43.158,337.573
CC1CCC2CCC3CC(C(C)(C)C)C1C23C,369.715,309.203,552.429,0.902,42.728,337.397
CC1C2C3CCC(CC(C)(C1C)C2C)C3(C)C,364.317,303.962,555.824,0.898,42.653,337.1
CC1CCC2(C)CC3CCC(C)(C(C)C3C)C12,360.4,308.354,559.253,0.905,42.724,337.381
CC1CCC2CCC3CCC(CC3C)C2(C)C1,391.527,306,574.045,0.919,42.785,337.622
CC1CCC2CCC3CCCCCCC1(C)C32,392.774,306.448,576.183,0.923,42.848,337.87
CC1CC(C2C3CCC2(C)CC3)C2CCCC12,388.075,311.138,561.1,0.993,42.322,337.339
CC1C2C3CCCC(C)(C3C)C(C)(C1C)C2C,354.217,304.224,553.499,0.902,42.673,337.18
CC1C(C)C2(C)CCC1(C)C21C2CCC1CC2,318.729,307.931,535.209,0.972,42.336,337.395
CC1CCCC(C2CC3CCC(C)CC3C2)C1,411.021,304.983,576.57,0.934,42.82,337.76
CC1CCC2CCC(C2)C2CC3CCCC3C12,423.406,302.878,580.032,0.993,42.294,337.228
CC1CCC2(CCCC2)C2(CCCC2)C1(C)C,331.902,311.1,549.849,0.909,42.938,338.225
CC1CCC2CCC(C2)C(C)C2(C)CCCC12,386.591,302.262,570.819,0.919,42.797,337.669
CC1CCC2CCCC2(C)CCC2CCCC12,392.774,306.448,576.183,0.923,42.848,337.87
CC1CCC2CC(CC3CCC2C3)C(C)C1C,410.288,294.934,577.667,0.927,42.743,337.456
CC1CCC2CC(C)(C(C)C1C)C1CCCC21,380.408,297.95,565.334,0.916,42.746,337.468
CC1CCC2(C)C(C)C3(C)CCC(C)(C3)C2C1,326.831,307.94,544.741,0.905,42.803,337.693
CC1CCC2CCC(C)C1CC1(C)CCC2C1,396.463,309.644,577.229,0.916,42.772,337.57
CC1CCC2CC(C)(C)C1CC2(C)C(C)(C)C,357.808,309.107,555.272,0.851,43.165,337.6
CC1CCC2CC(C)(C)C1CC(C)(C)C2(C)C,374.304,307.465,558.013,0.821,43.146,337.526
CC1CCC2CCCC(C(C)(C)C)C2C1(C)C,385.558,307.632,560.508,0.835,43.187,337.686
CC1C(C)C2(C)CCCC2CC2CCC1(C)C2,356.711,305.129,558.128,0.912,42.8,337.681
CC1CCC2CCCCC2(C)C2(CCCC2)C1,354.041,309.923,563.774,0.923,42.935,338.213
CC1(C)CC2(C)CCCC3CCC4CC1C2C34,386.423,310.314,559.87,0.96,42.266,337.116
CC1C(C)C2CC(C)(C)C3CCC4CCC1C423,365.204,302.773,548.254,0.964,42.248,337.044
CC1C2C3CCCC3CCCC(C)(C1C)C2C,385.344,301.801,568.633,0.916,42.734,337.42
CC1CC2(C)C(C)C(C)C(C)(C1)C1CCCC12,365.336,311.94,562.633,0.902,42.711,337.33
CC1CCC2(C)CCCCC1C(C)C(C)C2C,393.218,309.468,581.142,0.854,43.189,337.694
CC1CCC2(C)CCCC(C)(C)C1C(C)CC2,374.684,312.377,573.336,0.851,43.234,337.87
CC1CCCC23C1CCC(C)C2CCC3(C)C,364.452,303.503,557.3,0.905,42.8,337.681
CC1CCC2(C)CC(C)(C1)CC2(C)C(C)(C)C,321.88,307.365,537.141,0.844,43.264,337.987
CC1C(C)C2CCC(C)(C)C3CCCC1C23C,373.305,302.782,557.3,0.895,42.716,337.349
CC1(C)CC2CCC(C)(C)C3(C)CCCC1C23,372.386,311.496,554.853,0.878,42.737,337.432
CC1CCC2CC(C)(CCC3CCCCC32)C1,392.774,306.448,576.183,0.923,42.848,337.87
CC1CCC2CC(C)(C)C(CC1)C2C(C)(C)C,390.494,311.235,563.872,0.833,43.175,337.639
CC1CC(C)(C)CC2CCCC23C(C)CCC13,364.452,303.503,557.3,0.905,42.8,337.681
CC1C(C)C2C(CCC(C)(C)C)CC1C2(C)C,370.104,281.376,548.33,0.851,43.162,337.589
CC1CCC2(C)CCCC(C(C)(C)C2)C1(C)C,357.71,309.737,558.837,0.835,43.229,337.851
CC1CCC2(C)C(C)CCC2CC(C)C(C)C1,373.474,294.283,568.363,0.863,43.238,337.886
CC1CCC2CCCCCC(C)(C)CCC2C1,408.617,304.846,583.526,0.857,43.307,338.155
CC1CCCC12CC1C3C(CCC32)CC1(C)C,371.387,306.945,554.131,0.964,42.3,337.252
CC1CCCC12CCC1(C)C2C2CCC1(C)C2,324.912,311.958,541.404,0.977,42.387,337.598
CC1CCCCC2CC3(CCCC3C)CCC12,377.738,302.985,570.819,0.93,42.881,338
CC1CCCC1C12CCC(C1)C1CC(C)C2C1,373.553,298.414,558.882,0.993,42.343,337.423
CC1CCC(C2(C)C(C)C3CCC2(C)CC3)C1,356.711,305.129,558.128,0.912,42.8,337.681
CC1CCCC1(C)C1CC2(C)CCCCC1C2,365.699,303.958,559.59,0.909,42.863,337.929
CC1CCCC1CC1CC2CCCC2(C)C1C,384.39,280.552,559.203,0.916,42.85,337.878
CC1CC(C2CCCC3CCCC3C2)CC1C,411.021,304.983,576.57,0.934,42.82,337.76
CC1CCC(C)CC(CCC2CCCC2C)C1,403.759,268.373,571.854,0.866,43.346,338.307
CC1(C)CCC23C(CCC12)CC(C)(C)C3(C)C,350.247,312.66,540.394,0.865,42.74,337.444
CC1CCCC23CCCC2CCC(C)(C)C13C,340.755,310.416,549.849,0.898,42.854,337.894
CC1CCCC2C1CC1(C)CCC(C)C2(C)C1,356.711,305.129,558.128,0.912,42.8,337.681
CC1CCCC2C1CC1CCC(C)C(C)C12C,380.408,297.95,565.334,0.916,42.746,337.468
